country;group;week;zscore
Austria;15to44;2018-44;-0.67
Austria;15to44;2018-45;0.33
Austria;15to44;2018-46;-0.11
Austria;15to44;2018-47;-0.23
Austria;15to44;2018-48;-1.85
Austria;15to44;2018-49;-0.02
Austria;15to44;2018-50;-0.31
Austria;15to44;2018-51;0.89
Austria;15to44;2018-52;-0.75
Austria;15to44;2019-01;1.71
Austria;15to44;2019-02;1.15
Austria;15to44;2019-03;2.07
Austria;15to44;2019-04;-0.14
Austria;15to44;2019-05;1.52
Austria;15to44;2019-06;1.09
Austria;15to44;2019-07;-0.8
Austria;15to44;2019-08;0.91
Austria;15to44;2019-09;-0.41
Austria;15to44;2019-10;0.86
Austria;15to44;2019-11;-0.04
Austria;15to44;2019-12;-1.01
Austria;15to44;2019-13;0.61
Austria;15to44;2019-14;-0.64
Austria;15to44;2019-15;-1.85
Austria;15to44;2019-16;-0.59
Austria;15to44;2019-17;-0.33
Austria;15to44;2019-18;-1.18
Austria;15to44;2019-19;0.2
Austria;15to44;2019-20;-0.95
Austria;15to44;2019-21;0.42
Austria;15to44;2019-22;-1.02
Austria;15to44;2019-23;1.08
Austria;15to44;2019-24;0.17
Austria;15to44;2019-25;-1.74
Austria;15to44;2019-26;1.69
Austria;15to44;2019-27;0.55
Austria;15to44;2019-28;-1.43
Austria;15to44;2019-29;-2.6
Austria;15to44;2019-30;-1.58
Austria;15to44;2019-31;-1.1
Austria;15to44;2019-32;-1.4
Austria;15to44;2019-33;-0.91
Austria;15to44;2019-34;0.18
Austria;15to44;2019-35;-0.4
Austria;15to44;2019-36;-0.21
Austria;15to44;2019-37;-0.03
Austria;15to44;2019-38;1.63
Austria;15to44;2019-39;0.51
Austria;15to44;2019-40;0.25
Austria;15to44;2019-41;0.44
Austria;15to44;2019-42;0.03
Austria;15to44;2019-43;-0.09
Austria;15to44;2019-44;0.11
Austria;15to44;2019-45;0.6
Austria;15to44;2019-46;0.63
Austria;15to44;2019-47;-0.4
Austria;15to44;2019-48;-0.37
Austria;15to44;2019-49;-1.29
Austria;15to44;2019-50;1.12
Austria;15to44;2019-51;-1.23
Austria;15to44;2019-52;-0.14
Austria;15to44;2020-01;-0.58
Austria;15to44;2020-02;-1.03
Austria;15to44;2020-03;0.7
Austria;15to44;2020-04;-0.15
Austria;15to44;2020-05;1.33
Austria;15to44;2020-06;-1.37
Austria;15to44;2020-07;0.76
Austria;15to44;2020-08;0.05
Austria;15to44;2020-09;0.71
Austria;15to44;2020-10;1.22
Austria;15to44;2020-11;1.06
Austria;15to44;2020-12;0.75
Austria;15to44;2020-13;0.86
Austria;15to44;2020-14;0.25
Austria;15to44;2020-15;-0.09
Austria;15to44;2020-16;0.74
Austria;15to44;2020-17;-0.18
Austria;15to44;2020-18;-0.38
Austria;15to44;2020-19;-1.37
Austria;15to44;2020-20;-0.32
Austria;15to44;2020-21;-2.81
Austria;15to44;2020-22;-0.86
Austria;15to44;2020-23;-3.4
Austria;15to44;2020-24;0.13
Austria;15to44;2020-25;-2.2
Austria;15to44;2020-26;-1.25
Austria;15to44;2020-27;-0.51
Austria;15to44;2020-28;-1.42
Austria;15to44;2020-29;-1.73
Austria;15to44;2020-30;-0.08
Austria;15to44;2020-31;0.49
Austria;15to44;2020-32;-1.08
Austria;15to44;2020-33;1.47
Austria;15to44;2020-34;-1.51
Austria;15to44;2020-35;-0.13
Austria;15to44;2020-36;0.05
Austria;15to44;2020-37;-0.51
Austria;15to44;2020-38;0.7
Austria;15to44;2020-39;-1.38
Austria;15to44;2020-40;0.64
Austria;15to44;2020-41;-0.66
Austria;15to44;2020-42;-0.16
Austria;15to44;2020-43;-0.12
Austria;15to44;2020-44;1.09
Austria;15to44;2020-45;0.11
Austria;15to44;2020-46;-1.23
Austria;15to44;2020-47;-1.19
Austria;15to44;2020-48;0.2
Austria;15to44;2020-49;1.19
Austria;15to44;2020-50;-0.04
Austria;15to44;2020-51;-0.61
Austria;15to44;2020-52;-0.88
