Gruppe;Datum;Genkopien pro EW / Tag * 10^6
Vorarlberg;2022-09-01;83.37
Vorarlberg;2022-09-02;84.39
Vorarlberg;2022-09-03;85.28
Vorarlberg;2022-09-04;82.66
Vorarlberg;2022-09-05;83.41
Vorarlberg;2022-09-06;84.35
Vorarlberg;2022-09-07;85.56
Vorarlberg;2022-09-08;87.0
Vorarlberg;2022-09-09;88.68
Vorarlberg;2022-09-10;90.67
Vorarlberg;2022-09-11;93.02
Vorarlberg;2022-09-12;95.85
Vorarlberg;2022-09-13;99.35
Vorarlberg;2022-09-14;103.5
Vorarlberg;2022-09-15;108.17
Vorarlberg;2022-09-16;113.23
Vorarlberg;2022-09-17;118.49
Vorarlberg;2022-09-18;123.73
Vorarlberg;2022-09-19;128.9
Vorarlberg;2022-09-20;134.03
Vorarlberg;2022-09-21;139.14
Vorarlberg;2022-09-22;144.34
Vorarlberg;2022-09-23;149.72
Vorarlberg;2022-09-24;155.44
Vorarlberg;2022-09-25;161.58
Vorarlberg;2022-09-26;168.36
Vorarlberg;2022-09-27;175.73
Vorarlberg;2022-09-28;183.64
Vorarlberg;2022-09-29;191.85
Vorarlberg;2022-09-30;199.93
Vorarlberg;2022-10-01;207.55
Vorarlberg;2022-10-02;214.26
Vorarlberg;2022-10-03;219.83
Vorarlberg;2022-10-04;224.23
Vorarlberg;2022-10-05;227.4
Vorarlberg;2022-10-06;229.36
Vorarlberg;2022-10-07;230.04
Vorarlberg;2022-10-08;229.22
Vorarlberg;2022-10-09;226.83
Vorarlberg;2022-10-10;222.71
Vorarlberg;2022-10-11;217.15
Vorarlberg;2022-10-12;210.48
Vorarlberg;2022-10-13;203.03
Vorarlberg;2022-10-14;195.04
Vorarlberg;2022-10-15;186.76
Vorarlberg;2022-10-16;178.29
Vorarlberg;2022-10-17;169.81
Vorarlberg;2022-10-18;161.5
Vorarlberg;2022-10-19;153.49
Vorarlberg;2022-10-20;145.73
Vorarlberg;2022-10-21;138.21
Vorarlberg;2022-10-22;131.03
Vorarlberg;2022-10-23;124.24
Vorarlberg;2022-10-24;117.92
Vorarlberg;2022-10-25;112.12
Vorarlberg;2022-10-26;106.81
