KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN;BEV_ZAHL
18. KW 2024;SBG;M;60 - 69;I;0;0;0;0;0;34525
18. KW 2024;SBG;M;60 - 69;N;0;0;0;5;5;34525
18. KW 2024;SBG;M;70 - 79;I;0;0;0;0;0;21700
18. KW 2024;SBG;M;70 - 79;N;0;0;0;6;6;21700
18. KW 2024;SBG;M;80+;I;0;0;0;0;0;13305
18. KW 2024;SBG;M;80+;N;0;0;0;11;11;13305
18. KW 2024;SBG;W;0 - 4;I;0;0;0;1;1;13389
18. KW 2024;SBG;W;0 - 4;N;0;0;0;0;0;13389
18. KW 2024;SBG;W;15 - 29;I;0;0;0;0;0;46528
18. KW 2024;SBG;W;15 - 29;N;0;0;0;0;0;46528
18. KW 2024;SBG;W;30 - 44;I;0;0;0;0;0;58079
18. KW 2024;SBG;W;30 - 44;N;0;0;0;3;3;58079
18. KW 2024;SBG;W;45 - 59;I;0;0;0;0;0;61266
18. KW 2024;SBG;W;45 - 59;N;2;0;0;3;5;61266
18. KW 2024;SBG;W;5 - 14;I;0;0;0;0;0;27097
18. KW 2024;SBG;W;5 - 14;N;0;0;0;2;2;27097
18. KW 2024;SBG;W;60 - 69;I;0;0;0;0;0;38008
18. KW 2024;SBG;W;60 - 69;N;0;1;0;4;5;38008
18. KW 2024;SBG;W;70 - 79;I;0;0;0;0;0;26888
18. KW 2024;SBG;W;70 - 79;N;1;0;0;3;4;26888
18. KW 2024;SBG;W;80+;I;0;0;0;2;2;20380
18. KW 2024;SBG;W;80+;N;0;1;0;13;14;20380
18. KW 2024;ST;M;0 - 4;I;0;0;0;0;0;28320
18. KW 2024;ST;M;0 - 4;N;1;0;0;8;9;28320
18. KW 2024;ST;M;15 - 29;I;0;0;0;0;0;105918
18. KW 2024;ST;M;15 - 29;N;0;0;0;1;1;105918
18. KW 2024;ST;M;30 - 44;I;0;0;0;0;0;129810
18. KW 2024;ST;M;30 - 44;N;0;0;0;5;5;129810
18. KW 2024;ST;M;45 - 59;I;0;0;0;0;0;136822
18. KW 2024;ST;M;45 - 59;N;0;0;0;5;5;136822
18. KW 2024;ST;M;5 - 14;I;0;0;0;0;0;59916
18. KW 2024;ST;M;5 - 14;N;0;0;0;2;2;59916
18. KW 2024;ST;M;60 - 69;I;0;0;0;3;3;84571
18. KW 2024;ST;M;60 - 69;N;0;0;0;15;15;84571
18. KW 2024;ST;M;70 - 79;I;0;0;0;1;1;50408
18. KW 2024;ST;M;70 - 79;N;1;0;0;24;24;50408
18. KW 2024;ST;M;80+;I;0;0;0;1;1;32053
18. KW 2024;ST;M;80+;N;2;0;1;41;44;32053
18. KW 2024;ST;W;0 - 4;I;0;0;0;0;0;27116
18. KW 2024;ST;W;0 - 4;N;0;0;0;5;5;27116
18. KW 2024;ST;W;15 - 29;I;0;0;0;1;1;97610
18. KW 2024;ST;W;15 - 29;N;0;0;0;3;3;97610
18. KW 2024;ST;W;30 - 44;I;0;0;0;1;1;123606
18. KW 2024;ST;W;30 - 44;N;0;0;0;3;3;123606
18. KW 2024;ST;W;45 - 59;I;0;0;0;0;0;135454
18. KW 2024;ST;W;45 - 59;N;0;0;0;4;4;135454
18. KW 2024;ST;W;5 - 14;I;0;0;0;0;0;55967
18. KW 2024;ST;W;5 - 14;N;0;0;0;0;0;55967
18. KW 2024;ST;W;60 - 69;I;0;0;0;1;1;88980
18. KW 2024;ST;W;60 - 69;N;0;0;0;9;9;88980
18. KW 2024;ST;W;70 - 79;I;0;0;0;1;1;61136
18. KW 2024;ST;W;70 - 79;N;0;0;0;8;8;61136
18. KW 2024;ST;W;80+;I;0;0;0;0;0;52114
18. KW 2024;ST;W;80+;N;0;0;0;41;41;52114
18. KW 2024;T;M;0 - 4;I;0;0;0;0;0;18862
18. KW 2024;T;M;0 - 4;N;0;0;0;6;6;18862
18. KW 2024;T;M;15 - 29;I;0;0;0;0;0;68441
18. KW 2024;T;M;15 - 29;N;0;1;0;0;1;68441
18. KW 2024;T;M;30 - 44;I;0;0;0;1;1;81200
18. KW 2024;T;M;30 - 44;N;0;0;0;2;2;81200
18. KW 2024;T;M;45 - 59;I;0;1;0;0;1;82253
18. KW 2024;T;M;45 - 59;N;0;1;0;4;5;82253
18. KW 2024;T;M;5 - 14;I;0;0;0;0;0;38619
18. KW 2024;T;M;5 - 14;N;0;0;0;0;0;38619
18. KW 2024;T;M;60 - 69;I;1;0;0;0;1;47228
18. KW 2024;T;M;60 - 69;N;1;0;0;8;9;47228
18. KW 2024;T;M;70 - 79;I;0;0;0;1;1;28439
18. KW 2024;T;M;70 - 79;N;1;0;0;15;16;28439
18. KW 2024;T;M;80+;I;0;0;0;0;0;18095
18. KW 2024;T;M;80+;N;1;0;0;22;23;18095
18. KW 2024;T;W;0 - 4;I;0;0;0;1;1;18059
18. KW 2024;T;W;0 - 4;N;0;0;0;5;5;18059
18. KW 2024;T;W;15 - 29;I;0;0;0;0;0;63618
18. KW 2024;T;W;15 - 29;N;0;1;0;4;5;63618
18. KW 2024;T;W;30 - 44;I;0;0;0;0;0;79720
18. KW 2024;T;W;30 - 44;N;0;0;0;3;3;79720
18. KW 2024;T;W;45 - 59;I;0;0;0;0;0;83993
18. KW 2024;T;W;45 - 59;N;0;0;0;3;3;83993
18. KW 2024;T;W;5 - 14;I;0;0;0;0;0;36455
18. KW 2024;T;W;5 - 14;N;0;0;0;3;3;36455
18. KW 2024;T;W;60 - 69;I;0;0;0;0;0;49749
18. KW 2024;T;W;60 - 69;N;0;0;0;8;8;49749
18. KW 2024;T;W;70 - 79;I;0;0;0;3;3;34146
18. KW 2024;T;W;70 - 79;N;1;0;0;9;10;34146
18. KW 2024;T;W;80+;I;0;0;0;0;0;27093
18. KW 2024;T;W;80+;N;1;0;0;35;36;27093
18. KW 2024;V;M;0 - 4;I;0;0;0;0;0;11015
18. KW 2024;V;M;0 - 4;N;0;0;0;6;6;11015
18. KW 2024;V;M;15 - 29;I;0;0;0;0;0;36807
18. KW 2024;V;M;15 - 29;N;0;0;0;0;0;36807
18. KW 2024;V;M;30 - 44;I;0;0;0;0;0;42631
18. KW 2024;V;M;30 - 44;N;0;0;0;0;0;42631
18. KW 2024;V;M;45 - 59;I;0;0;0;0;0;43730
18. KW 2024;V;M;45 - 59;N;0;0;0;3;3;43730
18. KW 2024;V;M;5 - 14;I;0;0;0;0;0;22388
18. KW 2024;V;M;5 - 14;N;0;0;0;0;0;22388
18. KW 2024;V;M;60 - 69;I;0;0;0;1;1;24085
18. KW 2024;V;M;60 - 69;N;0;0;0;9;9;24085
18. KW 2024;V;M;70 - 79;I;0;0;0;0;0;14509
18. KW 2024;V;M;70 - 79;N;1;0;0;9;10;14509
18. KW 2024;V;M;80+;I;0;0;0;0;0;8971
18. KW 2024;V;M;80+;N;0;0;0;6;6;8971
18. KW 2024;V;W;0 - 4;I;0;0;0;0;0;10198
18. KW 2024;V;W;0 - 4;N;0;0;0;4;4;10198
18. KW 2024;V;W;15 - 29;I;0;0;0;0;0;33295
18. KW 2024;V;W;15 - 29;N;0;0;0;1;1;33295
18. KW 2024;V;W;30 - 44;I;0;0;0;0;0;41672
18. KW 2024;V;W;30 - 44;N;0;0;0;1;1;41672
18. KW 2024;V;W;45 - 59;I;0;0;0;0;0;43635
18. KW 2024;V;W;45 - 59;N;0;0;0;1;1;43635
18. KW 2024;V;W;5 - 14;I;0;0;0;0;0;21134
18. KW 2024;V;W;5 - 14;N;0;0;0;1;1;21134
18. KW 2024;V;W;60 - 69;I;0;0;0;1;1;25172
18. KW 2024;V;W;60 - 69;N;0;0;0;6;6;25172
18. KW 2024;V;W;70 - 79;I;0;0;0;0;0;17098
18. KW 2024;V;W;70 - 79;N;0;1;0;3;4;17098
18. KW 2024;V;W;80+;I;0;0;0;1;1;13633
18. KW 2024;V;W;80+;N;0;0;0;9;9;13633
18. KW 2024;W;M;0 - 4;I;0;0;0;0;0;49120
18. KW 2024;W;M;0 - 4;N;0;0;0;12;12;49120
18. KW 2024;W;M;15 - 29;I;0;0;0;0;0;201885
18. KW 2024;W;M;15 - 29;N;0;0;0;2;2;201885
18. KW 2024;W;M;30 - 44;I;0;0;0;0;0;239269
18. KW 2024;W;M;30 - 44;N;0;0;0;3;3;239269
18. KW 2024;W;M;45 - 59;I;0;0;0;0;0;196174
18. KW 2024;W;M;45 - 59;N;0;0;0;6;6;196174
18. KW 2024;W;M;5 - 14;I;0;0;0;0;0;100202
18. KW 2024;W;M;5 - 14;N;0;0;0;5;5;100202
18. KW 2024;W;M;60 - 69;I;0;0;0;1;1;100526
18. KW 2024;W;M;60 - 69;N;1;0;0;15;16;100526
18. KW 2024;W;M;70 - 79;I;0;0;0;1;1;59506
18. KW 2024;W;M;70 - 79;N;1;0;0;11;12;59506
18. KW 2024;W;M;80+;I;0;0;0;2;2;36229
18. KW 2024;W;M;80+;N;2;1;0;28;30;36229
18. KW 2024;W;W;0 - 4;I;0;0;0;0;0;46289
18. KW 2024;W;W;0 - 4;N;0;0;0;9;9;46289
18. KW 2024;W;W;15 - 29;I;0;0;0;0;0;196411
18. KW 2024;W;W;15 - 29;N;0;0;0;0;0;196411
18. KW 2024;W;W;30 - 44;I;0;0;0;0;0;231202
18. KW 2024;W;W;30 - 44;N;0;0;0;3;3;231202
18. KW 2024;W;W;45 - 59;I;0;0;0;0;0;203324
18. KW 2024;W;W;45 - 59;N;0;0;0;8;8;203324
18. KW 2024;W;W;5 - 14;I;0;0;0;0;0;93681
18. KW 2024;W;W;5 - 14;N;0;0;0;11;11;93681
18. KW 2024;W;W;60 - 69;I;0;0;0;0;0;110782
18. KW 2024;W;W;60 - 69;N;1;0;0;10;11;110782
18. KW 2024;W;W;70 - 79;I;0;0;0;0;0;79875
18. KW 2024;W;W;70 - 79;N;0;0;0;19;19;79875
18. KW 2024;W;W;80+;I;0;0;0;3;3;61285
18. KW 2024;W;W;80+;N;3;0;0;36;38;61285
19. KW 2024;BGL;M;0 - 4;I;0;0;0;0;0;6041
19. KW 2024;BGL;M;0 - 4;N;0;0;0;0;0;6041
19. KW 2024;BGL;M;15 - 29;I;0;0;0;0;0;21205
19. KW 2024;BGL;M;15 - 29;N;0;0;0;0;0;21205
19. KW 2024;BGL;M;30 - 44;I;0;0;0;0;0;27093
19. KW 2024;BGL;M;30 - 44;N;0;0;0;0;0;27093
19. KW 2024;BGL;M;45 - 59;I;0;0;0;0;0;33970
19. KW 2024;BGL;M;45 - 59;N;0;0;0;0;0;33970
19. KW 2024;BGL;M;5 - 14;I;0;0;0;0;0;14285
19. KW 2024;BGL;M;5 - 14;N;0;0;0;1;1;14285
19. KW 2024;BGL;M;60 - 69;I;0;0;0;1;1;23073
19. KW 2024;BGL;M;60 - 69;N;0;0;0;2;2;23073
19. KW 2024;BGL;M;70 - 79;I;0;0;0;0;0;14299
19. KW 2024;BGL;M;70 - 79;N;0;0;0;8;8;14299
19. KW 2024;BGL;M;80+;I;0;0;0;1;1;7816
19. KW 2024;BGL;M;80+;N;0;0;0;10;10;7816
19. KW 2024;BGL;W;0 - 4;I;0;0;0;0;0;5757
19. KW 2024;BGL;W;0 - 4;N;0;0;0;2;2;5757
19. KW 2024;BGL;W;15 - 29;I;0;0;0;0;0;19664
19. KW 2024;BGL;W;15 - 29;N;0;0;0;0;0;19664
19. KW 2024;BGL;W;30 - 44;I;0;0;0;0;0;27851
19. KW 2024;BGL;W;30 - 44;N;0;0;0;0;0;27851
19. KW 2024;BGL;W;45 - 59;I;0;0;0;0;0;34998
19. KW 2024;BGL;W;45 - 59;N;0;0;0;1;1;34998
19. KW 2024;BGL;W;5 - 14;I;0;0;0;0;0;13518
19. KW 2024;BGL;W;5 - 14;N;0;0;0;0;0;13518
19. KW 2024;BGL;W;60 - 69;I;0;0;0;0;0;23990
19. KW 2024;BGL;W;60 - 69;N;0;0;0;1;1;23990
19. KW 2024;BGL;W;70 - 79;I;0;0;0;1;1;16066
19. KW 2024;BGL;W;70 - 79;N;0;0;0;3;3;16066
19. KW 2024;BGL;W;80+;I;0;0;0;0;0;12325
19. KW 2024;BGL;W;80+;N;0;0;0;12;12;12325
19. KW 2024;KTN;M;0 - 4;I;0;0;0;0;0;11896
19. KW 2024;KTN;M;0 - 4;N;0;0;0;4;4;11896
19. KW 2024;KTN;M;15 - 29;I;0;0;0;0;0;44088
19. KW 2024;KTN;M;15 - 29;N;0;0;0;2;2;44088
19. KW 2024;KTN;M;30 - 44;I;0;0;0;0;0;53732
19. KW 2024;KTN;M;30 - 44;N;0;0;0;1;1;53732
19. KW 2024;KTN;M;45 - 59;I;0;0;0;0;0;60965
19. KW 2024;KTN;M;45 - 59;N;1;0;0;3;4;60965
19. KW 2024;KTN;M;5 - 14;I;0;0;0;0;0;26502
19. KW 2024;KTN;M;5 - 14;N;0;0;0;1;1;26502
19. KW 2024;KTN;M;60 - 69;I;0;0;0;1;1;41100
19. KW 2024;KTN;M;60 - 69;N;0;0;0;8;8;41100
19. KW 2024;KTN;M;70 - 79;I;0;0;0;1;1;25104
19. KW 2024;KTN;M;70 - 79;N;0;0;0;16;16;25104
19. KW 2024;KTN;M;80+;I;0;0;0;1;1;15181
19. KW 2024;KTN;M;80+;N;1;0;0;20;21;15181
19. KW 2024;KTN;W;0 - 4;I;0;0;0;0;0;11251
19. KW 2024;KTN;W;0 - 4;N;0;0;0;1;1;11251
19. KW 2024;KTN;W;15 - 29;I;0;0;0;0;0;40341
19. KW 2024;KTN;W;15 - 29;N;0;0;0;0;0;40341
19. KW 2024;KTN;W;30 - 44;I;0;0;0;0;0;52840
19. KW 2024;KTN;W;30 - 44;N;0;0;0;0;0;52840
19. KW 2024;KTN;W;45 - 59;I;0;0;0;0;0;62807
19. KW 2024;KTN;W;45 - 59;N;0;0;0;0;0;62807
19. KW 2024;KTN;W;5 - 14;I;0;0;0;0;0;25149
19. KW 2024;KTN;W;5 - 14;N;0;0;0;0;0;25149
19. KW 2024;KTN;W;60 - 69;I;0;0;0;1;1;43860
19. KW 2024;KTN;W;60 - 69;N;0;0;0;2;2;43860
19. KW 2024;KTN;W;70 - 79;I;0;0;0;0;0;30129
19. KW 2024;KTN;W;70 - 79;N;2;0;0;6;8;30129
19. KW 2024;KTN;W;80+;I;0;0;0;0;0;24799
19. KW 2024;KTN;W;80+;N;1;0;0;19;19;24799
19. KW 2024;NÖ;M;0 - 4;I;0;0;0;0;0;39610
19. KW 2024;NÖ;M;0 - 4;N;0;0;0;5;5;39610
19. KW 2024;NÖ;M;15 - 29;I;0;0;0;0;0;134628
19. KW 2024;NÖ;M;15 - 29;N;0;0;0;5;5;134628
19. KW 2024;NÖ;M;30 - 44;I;0;0;0;0;0;165831
19. KW 2024;NÖ;M;30 - 44;N;0;0;0;4;4;165831
19. KW 2024;NÖ;M;45 - 59;I;0;1;0;1;2;190844
19. KW 2024;NÖ;M;45 - 59;N;0;0;0;12;12;190844
19. KW 2024;NÖ;M;5 - 14;I;0;0;0;0;0;88473
19. KW 2024;NÖ;M;5 - 14;N;0;0;0;2;2;88473
19. KW 2024;NÖ;M;60 - 69;I;0;0;0;0;0;115311
19. KW 2024;NÖ;M;60 - 69;N;0;0;0;16;16;115311
19. KW 2024;NÖ;M;70 - 79;I;0;0;0;1;1;68861
19. KW 2024;NÖ;M;70 - 79;N;0;0;0;21;21;68861
19. KW 2024;NÖ;M;80+;I;0;0;0;0;0;44640
19. KW 2024;NÖ;M;80+;N;1;0;0;27;28;44640
19. KW 2024;NÖ;W;0 - 4;I;0;0;0;0;0;37713
19. KW 2024;NÖ;W;0 - 4;N;0;0;0;7;7;37713
19. KW 2024;NÖ;W;15 - 29;I;0;0;0;0;0;124365
19. KW 2024;NÖ;W;15 - 29;N;0;0;0;1;1;124365
19. KW 2024;NÖ;W;30 - 44;I;0;0;0;0;0;165372
19. KW 2024;NÖ;W;30 - 44;N;0;0;0;1;1;165372
19. KW 2024;NÖ;W;45 - 59;I;0;0;0;0;0;194577
19. KW 2024;NÖ;W;45 - 59;N;0;0;0;7;7;194577
19. KW 2024;NÖ;W;5 - 14;I;0;0;0;0;0;83682
19. KW 2024;NÖ;W;5 - 14;N;0;0;0;0;0;83682
19. KW 2024;NÖ;W;60 - 69;I;0;0;0;0;0;120346
19. KW 2024;NÖ;W;60 - 69;N;1;0;0;9;10;120346
19. KW 2024;NÖ;W;70 - 79;I;0;0;0;2;2;81779
19. KW 2024;NÖ;W;70 - 79;N;0;0;0;17;17;81779
19. KW 2024;NÖ;W;80+;I;0;0;0;0;0;67691
19. KW 2024;NÖ;W;80+;N;2;0;0;36;38;67691
19. KW 2024;OÖ;M;0 - 4;I;0;0;0;0;0;38580
19. KW 2024;OÖ;M;0 - 4;N;0;0;0;7;7;38580
19. KW 2024;OÖ;M;15 - 29;I;0;0;0;0;0;133123
19. KW 2024;OÖ;M;15 - 29;N;0;0;0;9;9;133123
19. KW 2024;OÖ;M;30 - 44;I;0;0;0;0;0;159471
19. KW 2024;OÖ;M;30 - 44;N;0;1;0;7;8;159471
19. KW 2024;OÖ;M;45 - 59;I;0;0;0;1;1;161023
19. KW 2024;OÖ;M;45 - 59;N;0;0;0;8;8;161023
19. KW 2024;OÖ;M;5 - 14;I;0;0;0;1;1;80560
19. KW 2024;OÖ;M;5 - 14;N;0;0;0;5;5;80560
19. KW 2024;OÖ;M;60 - 69;I;0;0;0;1;1;99033
19. KW 2024;OÖ;M;60 - 69;N;0;1;0;24;25;99033
19. KW 2024;OÖ;M;70 - 79;I;0;0;0;2;2;56426
19. KW 2024;OÖ;M;70 - 79;N;1;0;0;20;21;56426
19. KW 2024;OÖ;M;80+;I;0;0;0;0;0;34222
19. KW 2024;OÖ;M;80+;N;2;0;1;42;44;34222
19. KW 2024;OÖ;W;0 - 4;I;0;0;0;0;0;36431
19. KW 2024;OÖ;W;0 - 4;N;0;1;0;3;4;36431
19. KW 2024;OÖ;W;15 - 29;I;0;0;0;0;0;121300
19. KW 2024;OÖ;W;15 - 29;N;0;0;0;2;2;121300
19. KW 2024;OÖ;W;30 - 44;I;0;0;0;0;0;150188
19. KW 2024;OÖ;W;30 - 44;N;0;0;0;4;4;150188
19. KW 2024;OÖ;W;45 - 59;I;0;0;0;0;0;160021
19. KW 2024;OÖ;W;45 - 59;N;0;0;0;6;6;160021
19. KW 2024;OÖ;W;5 - 14;I;0;0;0;0;0;75932
19. KW 2024;OÖ;W;5 - 14;N;0;0;0;1;1;75932
19. KW 2024;OÖ;W;60 - 69;I;0;0;0;0;0;102629
19. KW 2024;OÖ;W;60 - 69;N;2;0;0;7;9;102629
19. KW 2024;OÖ;W;70 - 79;I;0;0;0;1;1;66672
19. KW 2024;OÖ;W;70 - 79;N;0;0;0;14;14;66672
19. KW 2024;OÖ;W;80+;I;0;0;0;1;1;54738
19. KW 2024;OÖ;W;80+;N;1;0;0;40;41;54738
19. KW 2024;SBG;M;0 - 4;I;0;0;0;0;0;14277
19. KW 2024;SBG;M;0 - 4;N;0;0;0;6;6;14277
19. KW 2024;SBG;M;15 - 29;I;0;0;0;0;0;49284
19. KW 2024;SBG;M;15 - 29;N;0;0;0;1;1;49284
19. KW 2024;SBG;M;30 - 44;I;0;0;0;0;0;59128
19. KW 2024;SBG;M;30 - 44;N;0;0;0;0;0;59128
19. KW 2024;SBG;M;45 - 59;I;0;0;0;1;1;59288
19. KW 2024;SBG;M;45 - 59;N;0;0;0;2;2;59288
19. KW 2024;SBG;M;5 - 14;I;0;0;0;0;0;28337
19. KW 2024;SBG;M;5 - 14;N;0;0;0;1;1;28337
19. KW 2024;SBG;M;60 - 69;I;0;0;0;1;1;34525
19. KW 2024;SBG;M;60 - 69;N;0;0;0;3;3;34525
19. KW 2024;SBG;M;70 - 79;I;0;0;0;2;2;21700
19. KW 2024;SBG;M;70 - 79;N;0;0;0;8;8;21700
19. KW 2024;SBG;M;80+;I;0;0;0;0;0;13305
19. KW 2024;SBG;M;80+;N;0;0;0;7;7;13305
19. KW 2024;SBG;W;0 - 4;I;0;0;0;0;0;13389
19. KW 2024;SBG;W;0 - 4;N;0;0;0;3;3;13389
19. KW 2024;SBG;W;15 - 29;I;0;0;0;0;0;46528
19. KW 2024;SBG;W;15 - 29;N;0;0;0;1;1;46528
19. KW 2024;SBG;W;30 - 44;I;0;0;0;0;0;58079
19. KW 2024;SBG;W;30 - 44;N;0;0;0;0;0;58079
19. KW 2024;SBG;W;45 - 59;I;0;0;0;1;1;61266
19. KW 2024;SBG;W;45 - 59;N;0;0;0;2;2;61266
19. KW 2024;SBG;W;5 - 14;I;0;0;0;0;0;27097
19. KW 2024;SBG;W;5 - 14;N;0;0;0;1;1;27097
19. KW 2024;SBG;W;60 - 69;I;1;0;0;0;1;38008
19. KW 2024;SBG;W;60 - 69;N;0;0;0;5;5;38008
19. KW 2024;SBG;W;70 - 79;I;0;0;0;0;0;26888
19. KW 2024;SBG;W;70 - 79;N;0;0;0;6;6;26888
19. KW 2024;SBG;W;80+;I;0;0;0;1;1;20380
19. KW 2024;SBG;W;80+;N;1;1;0;8;9;20380
19. KW 2024;ST;M;0 - 4;I;0;0;0;0;0;28320
19. KW 2024;ST;M;0 - 4;N;0;0;0;7;7;28320
19. KW 2024;ST;M;15 - 29;I;0;0;0;0;0;105918
19. KW 2024;ST;M;15 - 29;N;0;0;0;2;2;105918
19. KW 2024;ST;M;30 - 44;I;0;0;0;1;1;129810
19. KW 2024;ST;M;30 - 44;N;0;0;0;2;2;129810
19. KW 2024;ST;M;45 - 59;I;0;0;0;0;0;136822
19. KW 2024;ST;M;45 - 59;N;1;0;0;9;10;136822
19. KW 2024;ST;M;5 - 14;I;0;0;0;0;0;59916
19. KW 2024;ST;M;5 - 14;N;0;0;0;3;3;59916
19. KW 2024;ST;M;60 - 69;I;0;0;0;6;6;84571
19. KW 2024;ST;M;60 - 69;N;1;0;0;6;7;84571
19. KW 2024;ST;M;70 - 79;I;0;0;0;2;2;50408
19. KW 2024;ST;M;70 - 79;N;0;0;0;11;11;50408
19. KW 2024;ST;M;80+;I;0;0;0;0;0;32053
19. KW 2024;ST;M;80+;N;0;0;0;39;39;32053
19. KW 2024;ST;W;0 - 4;I;0;0;0;0;0;27116
19. KW 2024;ST;W;0 - 4;N;0;0;0;4;4;27116
19. KW 2024;ST;W;15 - 29;I;0;0;0;0;0;97610
19. KW 2024;ST;W;15 - 29;N;1;0;0;1;2;97610
19. KW 2024;ST;W;30 - 44;I;0;0;0;0;0;123606
19. KW 2024;ST;W;30 - 44;N;0;0;0;2;2;123606
19. KW 2024;ST;W;45 - 59;I;0;0;0;0;0;135454
19. KW 2024;ST;W;45 - 59;N;0;0;0;3;3;135454
19. KW 2024;ST;W;5 - 14;I;0;0;0;0;0;55967
19. KW 2024;ST;W;5 - 14;N;0;0;0;1;1;55967
19. KW 2024;ST;W;60 - 69;I;0;0;0;2;2;88980
19. KW 2024;ST;W;60 - 69;N;1;0;0;7;8;88980
19. KW 2024;ST;W;70 - 79;I;0;0;0;1;1;61136
19. KW 2024;ST;W;70 - 79;N;1;0;0;21;22;61136
19. KW 2024;ST;W;80+;I;0;0;0;4;4;52114
19. KW 2024;ST;W;80+;N;0;0;1;38;39;52114
19. KW 2024;T;M;0 - 4;I;0;0;0;0;0;18862
19. KW 2024;T;M;0 - 4;N;0;0;0;10;10;18862
19. KW 2024;T;M;15 - 29;I;0;0;0;0;0;68441
19. KW 2024;T;M;15 - 29;N;0;0;0;2;2;68441
19. KW 2024;T;M;30 - 44;I;0;0;0;0;0;81200
19. KW 2024;T;M;30 - 44;N;0;0;0;1;1;81200
19. KW 2024;T;M;45 - 59;I;0;0;0;0;0;82253
19. KW 2024;T;M;45 - 59;N;1;0;0;4;5;82253
19. KW 2024;T;M;5 - 14;I;0;0;0;0;0;38619
19. KW 2024;T;M;5 - 14;N;0;0;0;1;1;38619
19. KW 2024;T;M;60 - 69;I;0;0;0;2;2;47228
19. KW 2024;T;M;60 - 69;N;0;0;0;9;9;47228
19. KW 2024;T;M;70 - 79;I;0;0;0;0;0;28439
19. KW 2024;T;M;70 - 79;N;1;0;0;13;14;28439
19. KW 2024;T;M;80+;I;0;0;0;0;0;18095
19. KW 2024;T;M;80+;N;2;0;1;14;16;18095
19. KW 2024;T;W;0 - 4;I;0;0;0;0;0;18059
19. KW 2024;T;W;0 - 4;N;0;0;0;3;3;18059
19. KW 2024;T;W;15 - 29;I;0;0;0;0;0;63618
19. KW 2024;T;W;15 - 29;N;0;0;0;0;0;63618
19. KW 2024;T;W;30 - 44;I;0;0;0;0;0;79720
19. KW 2024;T;W;30 - 44;N;0;0;0;0;0;79720
19. KW 2024;T;W;45 - 59;I;0;0;0;0;0;83993
19. KW 2024;T;W;45 - 59;N;0;0;0;0;0;83993
19. KW 2024;T;W;5 - 14;I;0;0;0;0;0;36455
19. KW 2024;T;W;5 - 14;N;0;0;0;0;0;36455
19. KW 2024;T;W;60 - 69;I;0;0;0;0;0;49749
19. KW 2024;T;W;60 - 69;N;0;0;0;7;7;49749
19. KW 2024;T;W;70 - 79;I;0;0;0;0;0;34146
19. KW 2024;T;W;70 - 79;N;0;0;0;10;10;34146
19. KW 2024;T;W;80+;I;0;0;0;0;0;27093
19. KW 2024;T;W;80+;N;0;0;0;17;17;27093
19. KW 2024;V;M;0 - 4;I;0;0;0;0;0;11015
19. KW 2024;V;M;0 - 4;N;0;0;0;2;2;11015
19. KW 2024;V;M;15 - 29;I;0;0;0;0;0;36807
19. KW 2024;V;M;15 - 29;N;0;0;0;0;0;36807
19. KW 2024;V;M;30 - 44;I;0;0;0;0;0;42631
19. KW 2024;V;M;30 - 44;N;0;0;0;0;0;42631
19. KW 2024;V;M;45 - 59;I;0;0;0;0;0;43730
19. KW 2024;V;M;45 - 59;N;0;0;0;1;1;43730
19. KW 2024;V;M;5 - 14;I;0;0;0;0;0;22388
19. KW 2024;V;M;5 - 14;N;0;0;0;2;2;22388
19. KW 2024;V;M;60 - 69;I;0;0;0;0;0;24085
19. KW 2024;V;M;60 - 69;N;0;0;0;2;2;24085
19. KW 2024;V;M;70 - 79;I;0;0;0;0;0;14509
19. KW 2024;V;M;70 - 79;N;1;0;0;6;7;14509
19. KW 2024;V;M;80+;I;0;0;0;0;0;8971
19. KW 2024;V;M;80+;N;0;0;0;7;7;8971
19. KW 2024;V;W;0 - 4;I;0;0;0;0;0;10198
19. KW 2024;V;W;0 - 4;N;0;0;0;2;2;10198
19. KW 2024;V;W;15 - 29;I;0;0;0;0;0;33295
19. KW 2024;V;W;15 - 29;N;0;0;0;0;0;33295
19. KW 2024;V;W;30 - 44;I;0;0;0;0;0;41672
19. KW 2024;V;W;30 - 44;N;0;0;0;0;0;41672
19. KW 2024;V;W;45 - 59;I;0;0;0;0;0;43635
19. KW 2024;V;W;45 - 59;N;1;0;0;3;4;43635
19. KW 2024;V;W;5 - 14;I;0;0;0;0;0;21134
19. KW 2024;V;W;5 - 14;N;0;0;0;1;1;21134
19. KW 2024;V;W;60 - 69;I;0;0;0;0;0;25172
19. KW 2024;V;W;60 - 69;N;0;0;0;3;3;25172
19. KW 2024;V;W;70 - 79;I;0;0;0;0;0;17098
19. KW 2024;V;W;70 - 79;N;1;0;0;5;6;17098
19. KW 2024;V;W;80+;I;0;0;0;0;0;13633
19. KW 2024;V;W;80+;N;0;0;0;10;10;13633
19. KW 2024;W;M;0 - 4;I;0;0;0;0;0;49120
19. KW 2024;W;M;0 - 4;N;0;0;0;11;11;49120
19. KW 2024;W;M;15 - 29;I;0;0;0;1;1;201885
19. KW 2024;W;M;15 - 29;N;0;0;0;1;1;201885
19. KW 2024;W;M;30 - 44;I;0;0;0;2;2;239269
